2025-10-27 15:49:08,007 | INFO | MainProcess | === Start solve() ===
2025-10-27 16:22:46,131 | RESULT | Process-50 | [PAINLESS] Shortcut: SAT at width=22
2025-10-27 16:22:46,132 | RESULT | Process-50 | Time taken: 18.229653120040894 seconds
2025-10-27 16:22:46,396 | INFO | MainProcess | Found a solution 22
2025-10-27 16:22:46,396 | INFO | MainProcess | [Test k=323, w=22] Time: 18.5 seconds
2025-10-27 16:22:51,032 | INFO | Process-51 | Number of variables: 429662
2025-10-27 16:22:51,032 | INFO | Process-51 | Number of clauses: 4142977
2025-10-27 16:22:53,533 | INFO | Process-51 | CNF written to cnf/v2/M_n420_k323/M_n420_k323_w23.cnf
2025-10-27 16:22:53,534 | INFO | Process-51 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/M_n420_k323/M_n420_k323_w23.cnf
2025-10-27 16:23:25,262 | INFO | Process-51 | [PAINLESS] status=SAT rc=10 time=31.73s
2025-10-27 16:23:25,263 | RESULT | Process-51 | [PAINLESS] result: status=SAT time=31.73s rc=10
2025-10-27 16:23:25,263 | RESULT | Process-51 | [PAINLESS] Shortcut: SAT at width=23
2025-10-27 16:23:25,263 | RESULT | Process-51 | Time taken: 38.864874601364136 seconds
2025-10-27 16:23:25,646 | INFO | MainProcess | Found a solution 23
2025-10-27 16:23:25,647 | INFO | MainProcess | [Test k=323, w=23] Time: 39.25 seconds
2025-10-27 16:23:29,111 | INFO | Process-52 | Number of variables: 429662
2025-10-27 16:23:29,111 | INFO | Process-52 | Number of clauses: 4157855
2025-10-27 16:23:31,478 | INFO | Process-52 | CNF written to cnf/v2/M_n420_k323/M_n420_k323_w24.cnf
2025-10-27 16:23:31,481 | INFO | Process-52 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/M_n420_k323/M_n420_k323_w24.cnf
2025-10-27 16:24:04,490 | INFO | Process-52 | [PAINLESS] status=SAT rc=10 time=33.01s
2025-10-27 16:24:04,490 | RESULT | Process-52 | [PAINLESS] result: status=SAT time=33.01s rc=10
2025-10-27 16:24:04,491 | RESULT | Process-52 | [PAINLESS] Shortcut: SAT at width=24
2025-10-27 16:24:04,491 | RESULT | Process-52 | Time taken: 38.84169054031372 seconds
2025-10-27 16:24:04,757 | INFO | MainProcess | Found a solution 24
2025-10-27 16:24:04,758 | INFO | MainProcess | [Test k=323, w=24] Time: 39.11 seconds
2025-10-27 16:24:08,326 | INFO | Process-53 | Number of variables: 429662
2025-10-27 16:24:08,327 | INFO | Process-53 | Number of clauses: 4172733
2025-10-27 16:24:10,539 | INFO | Process-53 | CNF written to cnf/v2/M_n420_k323/M_n420_k323_w25.cnf
2025-10-27 16:24:10,539 | INFO | Process-53 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/M_n420_k323/M_n420_k323_w25.cnf
2025-10-27 16:26:08,244 | INFO | Process-53 | [PAINLESS] status=SAT rc=10 time=117.70s
2025-10-27 16:26:08,244 | RESULT | Process-53 | [PAINLESS] result: status=SAT time=117.70s rc=10
2025-10-27 16:26:08,244 | RESULT | Process-53 | [PAINLESS] Shortcut: SAT at width=25
2025-10-27 16:26:08,244 | RESULT | Process-53 | Time taken: 123.48425364494324 seconds
2025-10-27 16:26:08,520 | INFO | MainProcess | Found a solution 25
2025-10-27 16:26:08,520 | INFO | MainProcess | [Test k=323, w=25] Time: 123.76 seconds
2025-10-27 16:26:12,057 | INFO | Process-54 | Number of variables: 429662
2025-10-27 16:26:12,057 | INFO | Process-54 | Number of clauses: 4187611
2025-10-27 16:26:14,356 | INFO | Process-54 | CNF written to cnf/v2/M_n420_k323/M_n420_k323_w26.cnf
2025-10-27 16:26:14,356 | INFO | Process-54 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/M_n420_k323/M_n420_k323_w26.cnf
2025-10-27 16:53:02,161 | INFO | MainProcess | No solution found 26
2025-10-27 16:53:02,161 | INFO | MainProcess | [Test k=323, w=26] Time: 1613.64 seconds
2025-10-27 16:53:02,162 | INFO | MainProcess | $$$$
2025-10-27 16:53:02,162 | INFO | MainProcess | -25
2025-10-27 16:53:02,162 | INFO | MainProcess | $$$$
2025-10-27 16:53:02,163 | INFO | MainProcess | Time taken for M-bcsstk06.mtx.rnd with k = 323: 1853.142310142517 seconds
2025-10-27 16:53:02,163 | INFO | MainProcess | Maximum width before timeout for M-bcsstk06.mtx.rnd is 25
2025-10-27 16:53:02,163 | INFO | MainProcess | time out
2025-10-27 16:53:04,012 | INFO | Process-55 | Number of variables: 301327
2025-10-27 16:53:04,013 | INFO | Process-55 | Number of clauses: 1769365
2025-10-27 16:53:05,405 | INFO | Process-55 | CNF written to cnf/v2/O_n425_k221/O_n425_k221_w47.cnf
2025-10-27 16:53:05,407 | INFO | Process-55 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/O_n425_k221/O_n425_k221_w47.cnf
2025-10-27 16:53:10,381 | INFO | Process-55 | [PAINLESS] status=SAT rc=10 time=4.97s
2025-10-27 16:53:10,381 | RESULT | Process-55 | [PAINLESS] result: status=SAT time=4.97s rc=10
2025-10-27 16:53:10,382 | RESULT | Process-55 | [PAINLESS] Shortcut: SAT at width=47
2025-10-27 16:53:10,382 | RESULT | Process-55 | Time taken: 8.196553468704224 seconds
2025-10-27 16:53:10,540 | INFO | MainProcess | Found a solution 47
2025-10-27 16:53:10,541 | INFO | MainProcess | [Test k=221, w=47] Time: 8.36 seconds
2025-10-27 16:53:12,251 | INFO | Process-56 | Number of variables: 301327
2025-10-27 16:53:12,251 | INFO | Process-56 | Number of clauses: 1774415
2025-10-27 16:53:13,524 | INFO | Process-56 | CNF written to cnf/v2/O_n425_k221/O_n425_k221_w48.cnf
2025-10-27 16:53:13,526 | INFO | Process-56 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/O_n425_k221/O_n425_k221_w48.cnf
2025-10-27 16:53:17,526 | INFO | Process-56 | [PAINLESS] status=SAT rc=10 time=4.00s
2025-10-27 16:53:17,526 | RESULT | Process-56 | [PAINLESS] result: status=SAT time=4.00s rc=10
2025-10-27 16:53:17,527 | RESULT | Process-56 | [PAINLESS] Shortcut: SAT at width=48
2025-10-27 16:53:17,527 | RESULT | Process-56 | Time taken: 6.982914686203003 seconds
2025-10-27 16:53:17,675 | INFO | MainProcess | Found a solution 48
2025-10-27 16:53:17,676 | INFO | MainProcess | [Test k=221, w=48] Time: 7.13 seconds
2025-10-27 16:53:19,452 | INFO | Process-57 | Number of variables: 301327
2025-10-27 16:53:19,453 | INFO | Process-57 | Number of clauses: 1779465
2025-10-27 16:53:20,936 | INFO | Process-57 | CNF written to cnf/v2/O_n425_k221/O_n425_k221_w49.cnf
2025-10-27 16:53:20,937 | INFO | Process-57 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/O_n425_k221/O_n425_k221_w49.cnf
2025-10-27 16:53:24,999 | INFO | Process-57 | [PAINLESS] status=SAT rc=10 time=4.06s
2025-10-27 16:53:25,000 | RESULT | Process-57 | [PAINLESS] result: status=SAT time=4.06s rc=10
2025-10-27 16:53:25,000 | RESULT | Process-57 | [PAINLESS] Shortcut: SAT at width=49
2025-10-27 16:53:25,001 | RESULT | Process-57 | Time taken: 7.321081876754761 seconds
2025-10-27 16:53:25,229 | INFO | MainProcess | Found a solution 49
2025-10-27 16:53:25,230 | INFO | MainProcess | [Test k=221, w=49] Time: 7.55 seconds
2025-10-27 16:53:26,985 | INFO | Process-58 | Number of variables: 301327
2025-10-27 16:53:26,986 | INFO | Process-58 | Number of clauses: 1784515
2025-10-27 16:53:28,266 | INFO | Process-58 | CNF written to cnf/v2/O_n425_k221/O_n425_k221_w50.cnf
2025-10-27 16:53:28,268 | INFO | Process-58 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/O_n425_k221/O_n425_k221_w50.cnf
2025-10-27 16:53:32,049 | INFO | Process-58 | [PAINLESS] status=SAT rc=10 time=3.78s
2025-10-27 16:53:32,050 | RESULT | Process-58 | [PAINLESS] result: status=SAT time=3.78s rc=10
2025-10-27 16:53:32,050 | RESULT | Process-58 | [PAINLESS] Shortcut: SAT at width=50
2025-10-27 16:53:32,051 | RESULT | Process-58 | Time taken: 6.81679368019104 seconds
2025-10-27 16:53:32,181 | INFO | MainProcess | Found a solution 50
2025-10-27 16:53:32,182 | INFO | MainProcess | [Test k=221, w=50] Time: 6.95 seconds
2025-10-27 16:53:33,867 | INFO | Process-59 | Number of variables: 301327
2025-10-27 16:53:33,867 | INFO | Process-59 | Number of clauses: 1789565
2025-10-27 16:53:35,199 | INFO | Process-59 | CNF written to cnf/v2/O_n425_k221/O_n425_k221_w51.cnf
2025-10-27 16:53:35,200 | INFO | Process-59 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/O_n425_k221/O_n425_k221_w51.cnf
2025-10-27 16:53:38,990 | INFO | Process-59 | [PAINLESS] status=SAT rc=10 time=3.79s
2025-10-27 16:53:38,990 | RESULT | Process-59 | [PAINLESS] result: status=SAT time=3.79s rc=10
2025-10-27 16:53:38,991 | RESULT | Process-59 | [PAINLESS] Shortcut: SAT at width=51
2025-10-27 16:53:38,992 | RESULT | Process-59 | Time taken: 6.807514429092407 seconds
2025-10-27 16:53:39,154 | INFO | MainProcess | Found a solution 51
2025-10-27 16:53:39,155 | INFO | MainProcess | [Test k=221, w=51] Time: 6.97 seconds
2025-10-27 16:53:42,108 | INFO | Process-60 | Number of variables: 301327
2025-10-27 16:53:42,109 | INFO | Process-60 | Number of clauses: 1794615
2025-10-27 16:53:43,366 | INFO | Process-60 | CNF written to cnf/v2/O_n425_k221/O_n425_k221_w52.cnf
2025-10-27 16:53:43,367 | INFO | Process-60 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/O_n425_k221/O_n425_k221_w52.cnf
2025-10-27 16:53:47,040 | INFO | Process-60 | [PAINLESS] status=SAT rc=10 time=3.67s
2025-10-27 16:53:47,040 | RESULT | Process-60 | [PAINLESS] result: status=SAT time=3.67s rc=10
2025-10-27 16:53:47,040 | RESULT | Process-60 | [PAINLESS] Shortcut: SAT at width=52
2025-10-27 16:53:47,041 | RESULT | Process-60 | Time taken: 7.881335020065308 seconds
2025-10-27 16:53:47,201 | INFO | MainProcess | Found a solution 52
2025-10-27 16:53:47,202 | INFO | MainProcess | [Test k=221, w=52] Time: 8.05 seconds
2025-10-27 16:53:49,108 | INFO | Process-61 | Number of variables: 301327
2025-10-27 16:53:49,108 | INFO | Process-61 | Number of clauses: 1799665
2025-10-27 16:53:50,443 | INFO | Process-61 | CNF written to cnf/v2/O_n425_k221/O_n425_k221_w53.cnf
2025-10-27 16:53:50,444 | INFO | Process-61 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/O_n425_k221/O_n425_k221_w53.cnf
2025-10-27 16:53:54,281 | INFO | Process-61 | [PAINLESS] status=SAT rc=10 time=3.84s
2025-10-27 16:53:54,282 | RESULT | Process-61 | [PAINLESS] result: status=SAT time=3.84s rc=10
2025-10-27 16:53:54,282 | RESULT | Process-61 | [PAINLESS] Shortcut: SAT at width=53
2025-10-27 16:53:54,283 | RESULT | Process-61 | Time taken: 7.078427791595459 seconds
2025-10-27 16:53:54,496 | INFO | MainProcess | Found a solution 53
2025-10-27 16:53:54,497 | INFO | MainProcess | [Test k=221, w=53] Time: 7.29 seconds
2025-10-27 16:53:56,355 | INFO | Process-62 | Number of variables: 301327
2025-10-27 16:53:56,355 | INFO | Process-62 | Number of clauses: 1804715
2025-10-27 16:53:57,639 | INFO | Process-62 | CNF written to cnf/v2/O_n425_k221/O_n425_k221_w54.cnf
2025-10-27 16:53:57,640 | INFO | Process-62 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/O_n425_k221/O_n425_k221_w54.cnf
2025-10-27 16:54:01,375 | INFO | Process-62 | [PAINLESS] status=SAT rc=10 time=3.73s
2025-10-27 16:54:01,376 | RESULT | Process-62 | [PAINLESS] result: status=SAT time=3.73s rc=10
2025-10-27 16:54:01,376 | RESULT | Process-62 | [PAINLESS] Shortcut: SAT at width=54
2025-10-27 16:54:01,376 | RESULT | Process-62 | Time taken: 6.876699209213257 seconds
2025-10-27 16:54:01,517 | INFO | MainProcess | Found a solution 54
2025-10-27 16:54:01,518 | INFO | MainProcess | [Test k=221, w=54] Time: 7.02 seconds
2025-10-27 16:54:03,179 | INFO | Process-63 | Number of variables: 301327
2025-10-27 16:54:03,179 | INFO | Process-63 | Number of clauses: 1809765
2025-10-27 16:54:04,441 | INFO | Process-63 | CNF written to cnf/v2/O_n425_k221/O_n425_k221_w55.cnf
2025-10-27 16:54:04,442 | INFO | Process-63 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/O_n425_k221/O_n425_k221_w55.cnf
2025-10-27 16:54:08,200 | INFO | Process-63 | [PAINLESS] status=SAT rc=10 time=3.76s
2025-10-27 16:54:08,201 | RESULT | Process-63 | [PAINLESS] result: status=SAT time=3.76s rc=10
2025-10-27 16:54:08,201 | RESULT | Process-63 | [PAINLESS] Shortcut: SAT at width=55
2025-10-27 16:54:08,201 | RESULT | Process-63 | Time taken: 6.681066274642944 seconds
2025-10-27 16:54:08,349 | INFO | MainProcess | Found a solution 55
2025-10-27 16:54:08,350 | INFO | MainProcess | [Test k=221, w=55] Time: 6.83 seconds
2025-10-27 16:54:10,289 | INFO | Process-64 | Number of variables: 301327
2025-10-27 16:54:10,290 | INFO | Process-64 | Number of clauses: 1814815
2025-10-27 16:54:11,607 | INFO | Process-64 | CNF written to cnf/v2/O_n425_k221/O_n425_k221_w56.cnf
2025-10-27 16:54:11,608 | INFO | Process-64 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/O_n425_k221/O_n425_k221_w56.cnf
2025-10-27 16:54:16,873 | INFO | Process-64 | [PAINLESS] status=SAT rc=10 time=5.27s
2025-10-27 16:54:16,874 | RESULT | Process-64 | [PAINLESS] result: status=SAT time=5.27s rc=10
2025-10-27 16:54:16,874 | RESULT | Process-64 | [PAINLESS] Shortcut: SAT at width=56
2025-10-27 16:54:16,874 | RESULT | Process-64 | Time taken: 8.520799398422241 seconds
2025-10-27 16:54:17,040 | INFO | MainProcess | Found a solution 56
2025-10-27 16:54:17,040 | INFO | MainProcess | [Test k=221, w=56] Time: 8.69 seconds
2025-10-27 16:54:18,889 | INFO | Process-65 | Number of variables: 301327
2025-10-27 16:54:18,890 | INFO | Process-65 | Number of clauses: 1819865
2025-10-27 16:54:20,182 | INFO | Process-65 | CNF written to cnf/v2/O_n425_k221/O_n425_k221_w57.cnf
2025-10-27 16:54:20,183 | INFO | Process-65 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/O_n425_k221/O_n425_k221_w57.cnf
2025-10-27 16:54:24,174 | INFO | Process-65 | [PAINLESS] status=SAT rc=10 time=3.99s
2025-10-27 16:54:24,175 | RESULT | Process-65 | [PAINLESS] result: status=SAT time=3.99s rc=10
2025-10-27 16:54:24,175 | RESULT | Process-65 | [PAINLESS] Shortcut: SAT at width=57
2025-10-27 16:54:24,176 | RESULT | Process-65 | Time taken: 7.133178949356079 seconds
2025-10-27 16:54:24,309 | INFO | MainProcess | Found a solution 57
2025-10-27 16:54:24,309 | INFO | MainProcess | [Test k=221, w=57] Time: 7.27 seconds
2025-10-27 16:54:25,999 | INFO | Process-66 | Number of variables: 301327
2025-10-27 16:54:25,999 | INFO | Process-66 | Number of clauses: 1824915
2025-10-27 16:54:27,296 | INFO | Process-66 | CNF written to cnf/v2/O_n425_k221/O_n425_k221_w58.cnf
2025-10-27 16:54:27,300 | INFO | Process-66 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/O_n425_k221/O_n425_k221_w58.cnf
2025-10-27 16:54:32,271 | INFO | Process-66 | [PAINLESS] status=SAT rc=10 time=4.97s
2025-10-27 16:54:32,272 | RESULT | Process-66 | [PAINLESS] result: status=SAT time=4.97s rc=10
2025-10-27 16:54:32,272 | RESULT | Process-66 | [PAINLESS] Shortcut: SAT at width=58
2025-10-27 16:54:32,273 | RESULT | Process-66 | Time taken: 7.960998773574829 seconds
2025-10-27 16:54:32,413 | INFO | MainProcess | Found a solution 58
2025-10-27 16:54:32,413 | INFO | MainProcess | [Test k=221, w=58] Time: 8.1 seconds
2025-10-27 16:54:34,528 | INFO | Process-67 | Number of variables: 301327
2025-10-27 16:54:34,528 | INFO | Process-67 | Number of clauses: 1829965
2025-10-27 16:54:35,792 | INFO | Process-67 | CNF written to cnf/v2/O_n425_k221/O_n425_k221_w59.cnf
2025-10-27 16:54:35,794 | INFO | Process-67 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/O_n425_k221/O_n425_k221_w59.cnf
2025-10-27 16:54:39,955 | INFO | Process-67 | [PAINLESS] status=SAT rc=10 time=4.16s
2025-10-27 16:54:39,956 | RESULT | Process-67 | [PAINLESS] result: status=SAT time=4.16s rc=10
2025-10-27 16:54:39,956 | RESULT | Process-67 | [PAINLESS] Shortcut: SAT at width=59
2025-10-27 16:54:39,957 | RESULT | Process-67 | Time taken: 7.539860725402832 seconds
2025-10-27 16:54:40,117 | INFO | MainProcess | Found a solution 59
2025-10-27 16:54:40,117 | INFO | MainProcess | [Test k=221, w=59] Time: 7.7 seconds
2025-10-27 16:54:41,987 | INFO | Process-68 | Number of variables: 301327
2025-10-27 16:54:41,988 | INFO | Process-68 | Number of clauses: 1835015
2025-10-27 16:54:43,350 | INFO | Process-68 | CNF written to cnf/v2/O_n425_k221/O_n425_k221_w60.cnf
2025-10-27 16:54:43,351 | INFO | Process-68 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/O_n425_k221/O_n425_k221_w60.cnf
2025-10-27 16:54:52,383 | INFO | Process-68 | [PAINLESS] status=SAT rc=10 time=9.03s
2025-10-27 16:54:52,384 | RESULT | Process-68 | [PAINLESS] result: status=SAT time=9.03s rc=10
2025-10-27 16:54:52,384 | RESULT | Process-68 | [PAINLESS] Shortcut: SAT at width=60
2025-10-27 16:54:52,384 | RESULT | Process-68 | Time taken: 12.263896465301514 seconds
2025-10-27 16:54:52,514 | INFO | MainProcess | Found a solution 60
2025-10-27 16:54:52,514 | INFO | MainProcess | [Test k=221, w=60] Time: 12.4 seconds
2025-10-27 16:54:54,250 | INFO | Process-69 | Number of variables: 301327
2025-10-27 16:54:54,251 | INFO | Process-69 | Number of clauses: 1840065
2025-10-27 16:54:55,548 | INFO | Process-69 | CNF written to cnf/v2/O_n425_k221/O_n425_k221_w61.cnf
2025-10-27 16:54:55,549 | INFO | Process-69 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/O_n425_k221/O_n425_k221_w61.cnf
2025-10-27 16:55:03,500 | INFO | Process-69 | [PAINLESS] status=SAT rc=10 time=7.95s
2025-10-27 16:55:03,501 | RESULT | Process-69 | [PAINLESS] result: status=SAT time=7.95s rc=10
2025-10-27 16:55:03,501 | RESULT | Process-69 | [PAINLESS] Shortcut: SAT at width=61
2025-10-27 16:55:03,502 | RESULT | Process-69 | Time taken: 10.984269618988037 seconds
2025-10-27 16:55:03,658 | INFO | MainProcess | Found a solution 61
2025-10-27 16:55:03,659 | INFO | MainProcess | [Test k=221, w=61] Time: 11.14 seconds
2025-10-27 16:55:05,425 | INFO | Process-70 | Number of variables: 301327
2025-10-27 16:55:05,426 | INFO | Process-70 | Number of clauses: 1845115
2025-10-27 16:55:06,814 | INFO | Process-70 | CNF written to cnf/v2/O_n425_k221/O_n425_k221_w62.cnf
2025-10-27 16:55:06,815 | INFO | Process-70 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/O_n425_k221/O_n425_k221_w62.cnf
2025-10-27 16:55:10,809 | INFO | Process-70 | [PAINLESS] status=SAT rc=10 time=3.99s
2025-10-27 16:55:10,810 | RESULT | Process-70 | [PAINLESS] result: status=SAT time=3.99s rc=10
2025-10-27 16:55:10,810 | RESULT | Process-70 | [PAINLESS] Shortcut: SAT at width=62
2025-10-27 16:55:10,811 | RESULT | Process-70 | Time taken: 7.14943265914917 seconds
2025-10-27 16:55:10,952 | INFO | MainProcess | Found a solution 62
2025-10-27 16:55:10,953 | INFO | MainProcess | [Test k=221, w=62] Time: 7.29 seconds
2025-10-27 16:55:12,817 | INFO | Process-71 | Number of variables: 301327
2025-10-27 16:55:12,818 | INFO | Process-71 | Number of clauses: 1850165
2025-10-27 16:55:14,252 | INFO | Process-71 | CNF written to cnf/v2/O_n425_k221/O_n425_k221_w63.cnf
2025-10-27 16:55:14,253 | INFO | Process-71 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/O_n425_k221/O_n425_k221_w63.cnf
2025-10-27 16:55:19,027 | INFO | Process-71 | [PAINLESS] status=SAT rc=10 time=4.77s
2025-10-27 16:55:19,028 | RESULT | Process-71 | [PAINLESS] result: status=SAT time=4.77s rc=10
2025-10-27 16:55:19,028 | RESULT | Process-71 | [PAINLESS] Shortcut: SAT at width=63
2025-10-27 16:55:19,029 | RESULT | Process-71 | Time taken: 8.072421073913574 seconds
2025-10-27 16:55:19,220 | INFO | MainProcess | Found a solution 63
2025-10-27 16:55:19,221 | INFO | MainProcess | [Test k=221, w=63] Time: 8.27 seconds
2025-10-27 16:55:22,323 | INFO | Process-72 | Number of variables: 301327
2025-10-27 16:55:22,324 | INFO | Process-72 | Number of clauses: 1855215
2025-10-27 16:55:23,735 | INFO | Process-72 | CNF written to cnf/v2/O_n425_k221/O_n425_k221_w64.cnf
2025-10-27 16:55:23,736 | INFO | Process-72 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/O_n425_k221/O_n425_k221_w64.cnf
2025-10-27 16:55:32,437 | INFO | Process-72 | [PAINLESS] status=SAT rc=10 time=8.70s
2025-10-27 16:55:32,438 | RESULT | Process-72 | [PAINLESS] result: status=SAT time=8.70s rc=10
2025-10-27 16:55:32,438 | RESULT | Process-72 | [PAINLESS] Shortcut: SAT at width=64
2025-10-27 16:55:32,438 | RESULT | Process-72 | Time taken: 13.214895009994507 seconds
2025-10-27 16:55:32,591 | INFO | MainProcess | Found a solution 64
2025-10-27 16:55:32,591 | INFO | MainProcess | [Test k=221, w=64] Time: 13.37 seconds
2025-10-27 16:55:34,361 | INFO | Process-73 | Number of variables: 301327
2025-10-27 16:55:34,362 | INFO | Process-73 | Number of clauses: 1860265
2025-10-27 16:55:35,908 | INFO | Process-73 | CNF written to cnf/v2/O_n425_k221/O_n425_k221_w65.cnf
2025-10-27 16:55:35,909 | INFO | Process-73 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/O_n425_k221/O_n425_k221_w65.cnf
2025-10-27 16:55:42,512 | INFO | Process-73 | [PAINLESS] status=SAT rc=10 time=6.60s
2025-10-27 16:55:42,513 | RESULT | Process-73 | [PAINLESS] result: status=SAT time=6.60s rc=10
2025-10-27 16:55:42,513 | RESULT | Process-73 | [PAINLESS] Shortcut: SAT at width=65
2025-10-27 16:55:42,514 | RESULT | Process-73 | Time taken: 9.919940948486328 seconds
2025-10-27 16:55:42,645 | INFO | MainProcess | Found a solution 65
2025-10-27 16:55:42,646 | INFO | MainProcess | [Test k=221, w=65] Time: 10.05 seconds
2025-10-27 16:55:44,420 | INFO | Process-74 | Number of variables: 301327
2025-10-27 16:55:44,421 | INFO | Process-74 | Number of clauses: 1865315
2025-10-27 16:55:45,739 | INFO | Process-74 | CNF written to cnf/v2/O_n425_k221/O_n425_k221_w66.cnf
2025-10-27 16:55:45,740 | INFO | Process-74 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/O_n425_k221/O_n425_k221_w66.cnf
2025-10-27 16:55:54,395 | INFO | Process-74 | [PAINLESS] status=SAT rc=10 time=8.66s
2025-10-27 16:55:54,396 | RESULT | Process-74 | [PAINLESS] result: status=SAT time=8.66s rc=10
2025-10-27 16:55:54,396 | RESULT | Process-74 | [PAINLESS] Shortcut: SAT at width=66
2025-10-27 16:55:54,397 | RESULT | Process-74 | Time taken: 11.748728513717651 seconds
2025-10-27 16:55:55,772 | INFO | MainProcess | Found a solution 66
2025-10-27 16:55:55,773 | INFO | MainProcess | [Test k=221, w=66] Time: 13.13 seconds
2025-10-27 16:55:57,869 | INFO | Process-75 | Number of variables: 301327
2025-10-27 16:55:57,870 | INFO | Process-75 | Number of clauses: 1870365
2025-10-27 16:55:59,338 | INFO | Process-75 | CNF written to cnf/v2/O_n425_k221/O_n425_k221_w67.cnf
2025-10-27 16:55:59,339 | INFO | Process-75 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/O_n425_k221/O_n425_k221_w67.cnf
2025-10-27 16:56:19,237 | INFO | Process-75 | [PAINLESS] status=SAT rc=10 time=19.90s
2025-10-27 16:56:19,240 | RESULT | Process-75 | [PAINLESS] result: status=SAT time=19.90s rc=10
2025-10-27 16:56:19,240 | RESULT | Process-75 | [PAINLESS] Shortcut: SAT at width=67
2025-10-27 16:56:19,240 | RESULT | Process-75 | Time taken: 23.46405291557312 seconds
2025-10-27 16:56:19,378 | INFO | MainProcess | Found a solution 67
2025-10-27 16:56:19,379 | INFO | MainProcess | [Test k=221, w=67] Time: 23.6 seconds
2025-10-27 16:56:21,188 | INFO | Process-76 | Number of variables: 301327
2025-10-27 16:56:21,189 | INFO | Process-76 | Number of clauses: 1875415
2025-10-27 16:56:22,498 | INFO | Process-76 | CNF written to cnf/v2/O_n425_k221/O_n425_k221_w68.cnf
2025-10-27 16:56:22,499 | INFO | Process-76 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/O_n425_k221/O_n425_k221_w68.cnf
2025-10-27 16:56:34,511 | INFO | Process-76 | [PAINLESS] status=SAT rc=10 time=12.01s
2025-10-27 16:56:34,511 | RESULT | Process-76 | [PAINLESS] result: status=SAT time=12.01s rc=10
2025-10-27 16:56:34,512 | RESULT | Process-76 | [PAINLESS] Shortcut: SAT at width=68
2025-10-27 16:56:34,512 | RESULT | Process-76 | Time taken: 15.130955219268799 seconds
2025-10-27 16:56:34,697 | INFO | MainProcess | Found a solution 68
2025-10-27 16:56:34,698 | INFO | MainProcess | [Test k=221, w=68] Time: 15.32 seconds
2025-10-27 16:56:36,606 | INFO | Process-77 | Number of variables: 301327
2025-10-27 16:56:36,607 | INFO | Process-77 | Number of clauses: 1880465
2025-10-27 16:56:37,852 | INFO | Process-77 | CNF written to cnf/v2/O_n425_k221/O_n425_k221_w69.cnf
2025-10-27 16:56:37,853 | INFO | Process-77 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/O_n425_k221/O_n425_k221_w69.cnf
2025-10-27 16:56:52,907 | INFO | Process-77 | [PAINLESS] status=SAT rc=10 time=15.05s
2025-10-27 16:56:52,908 | RESULT | Process-77 | [PAINLESS] result: status=SAT time=15.05s rc=10
2025-10-27 16:56:52,908 | RESULT | Process-77 | [PAINLESS] Shortcut: SAT at width=69
2025-10-27 16:56:52,908 | RESULT | Process-77 | Time taken: 18.207247495651245 seconds
