2025-10-21 10:28:47,729 | INFO | MainProcess | === Start solve() ===
2025-10-21 11:09:05,198 | INFO | Process-51 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/M_n420_k323/M_n420_k323_w23.cnf
2025-10-21 11:09:20,230 | INFO | Process-51 | [PAINLESS] status=SAT rc=10 time=15.03s
2025-10-21 11:09:20,231 | RESULT | Process-51 | [PAINLESS] result: status=SAT time=15.03s rc=10
2025-10-21 11:09:20,231 | RESULT | Process-51 | [PAINLESS] Shortcut: SAT at width=23
2025-10-21 11:09:20,231 | RESULT | Process-51 | Time taken: 21.093599319458008 seconds
2025-10-21 11:09:20,674 | INFO | MainProcess | Found a solution 23
2025-10-21 11:09:20,674 | INFO | MainProcess | [Test k=323, w=23] Time: 21.54 seconds
2025-10-21 11:09:27,762 | INFO | Process-52 | Number of variables: 390182
2025-10-21 11:09:27,763 | INFO | Process-52 | Number of clauses: 5317380
2025-10-21 11:09:30,478 | INFO | Process-52 | CNF written to cnf/M_n420_k323/M_n420_k323_w24.cnf
2025-10-21 11:09:30,479 | INFO | Process-52 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/M_n420_k323/M_n420_k323_w24.cnf
2025-10-21 11:09:53,845 | INFO | Process-52 | [PAINLESS] status=SAT rc=10 time=23.37s
2025-10-21 11:09:53,845 | RESULT | Process-52 | [PAINLESS] result: status=SAT time=23.37s rc=10
2025-10-21 11:09:53,845 | RESULT | Process-52 | [PAINLESS] Shortcut: SAT at width=24
2025-10-21 11:09:53,845 | RESULT | Process-52 | Time taken: 33.167683601379395 seconds
2025-10-21 11:09:54,147 | INFO | MainProcess | Found a solution 24
2025-10-21 11:09:54,147 | INFO | MainProcess | [Test k=323, w=24] Time: 33.47 seconds
2025-10-21 11:10:00,112 | INFO | Process-53 | Number of variables: 384722
2025-10-21 11:10:00,112 | INFO | Process-53 | Number of clauses: 5293901
2025-10-21 11:10:02,931 | INFO | Process-53 | CNF written to cnf/M_n420_k323/M_n420_k323_w25.cnf
2025-10-21 11:10:02,932 | INFO | Process-53 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/M_n420_k323/M_n420_k323_w25.cnf
2025-10-21 11:10:47,914 | INFO | Process-53 | [PAINLESS] status=SAT rc=10 time=44.98s
2025-10-21 11:10:47,914 | RESULT | Process-53 | [PAINLESS] result: status=SAT time=44.98s rc=10
2025-10-21 11:10:47,915 | RESULT | Process-53 | [PAINLESS] Shortcut: SAT at width=25
2025-10-21 11:10:47,915 | RESULT | Process-53 | Time taken: 53.76579475402832 seconds
2025-10-21 11:10:48,354 | INFO | MainProcess | Found a solution 25
2025-10-21 11:10:48,354 | INFO | MainProcess | [Test k=323, w=25] Time: 54.21 seconds
2025-10-21 11:10:51,683 | INFO | Process-54 | Number of variables: 389342
2025-10-21 11:10:51,684 | INFO | Process-54 | Number of clauses: 5297482
2025-10-21 11:10:54,338 | INFO | Process-54 | CNF written to cnf/M_n420_k323/M_n420_k323_w26.cnf
2025-10-21 11:10:54,339 | INFO | Process-54 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/M_n420_k323/M_n420_k323_w26.cnf
2025-10-21 11:12:00,936 | INFO | Process-54 | [PAINLESS] status=SAT rc=10 time=66.60s
2025-10-21 11:12:00,936 | RESULT | Process-54 | [PAINLESS] result: status=SAT time=66.60s rc=10
2025-10-21 11:12:00,937 | RESULT | Process-54 | [PAINLESS] Shortcut: SAT at width=26
2025-10-21 11:12:00,937 | RESULT | Process-54 | Time taken: 72.57936906814575 seconds
2025-10-21 11:12:01,251 | INFO | MainProcess | Found a solution 26
2025-10-21 11:12:01,251 | INFO | MainProcess | [Test k=323, w=26] Time: 72.9 seconds
2025-10-21 11:12:04,844 | INFO | Process-55 | Number of variables: 382622
2025-10-21 11:12:04,845 | INFO | Process-55 | Number of clauses: 5269038
2025-10-21 11:12:07,433 | INFO | Process-55 | CNF written to cnf/M_n420_k323/M_n420_k323_w27.cnf
2025-10-21 11:12:07,433 | INFO | Process-55 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/M_n420_k323/M_n420_k323_w27.cnf
2025-10-21 11:16:09,859 | INFO | Process-55 | [PAINLESS] status=SAT rc=10 time=242.43s
2025-10-21 11:16:09,859 | RESULT | Process-55 | [PAINLESS] result: status=SAT time=242.43s rc=10
2025-10-21 11:16:09,859 | RESULT | Process-55 | [PAINLESS] Shortcut: SAT at width=27
2025-10-21 11:16:09,860 | RESULT | Process-55 | Time taken: 248.60581755638123 seconds
2025-10-21 11:16:10,242 | INFO | MainProcess | Found a solution 27
2025-10-21 11:16:10,243 | INFO | MainProcess | [Test k=323, w=27] Time: 248.99 seconds
2025-10-21 11:16:13,651 | INFO | Process-56 | Number of variables: 386822
2025-10-21 11:16:13,652 | INFO | Process-56 | Number of clauses: 5270942
2025-10-21 11:16:16,098 | INFO | Process-56 | CNF written to cnf/M_n420_k323/M_n420_k323_w28.cnf
2025-10-21 11:16:16,098 | INFO | Process-56 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/M_n420_k323/M_n420_k323_w28.cnf
2025-10-21 11:40:01,674 | INFO | MainProcess | No solution found 28
2025-10-21 11:40:01,676 | INFO | MainProcess | [Test k=323, w=28] Time: 1431.43 seconds
2025-10-21 11:40:01,676 | INFO | MainProcess | $$$$
2025-10-21 11:40:01,676 | INFO | MainProcess | -27
2025-10-21 11:40:01,677 | INFO | MainProcess | $$$$
2025-10-21 11:40:01,677 | INFO | MainProcess | Time taken for M-bcsstk06.mtx.rnd with k = 323: 1893.6013250350952 seconds
2025-10-21 11:40:01,677 | INFO | MainProcess | Maximum width before timeout for M-bcsstk06.mtx.rnd is 27
2025-10-21 11:40:01,677 | INFO | MainProcess | time out
2025-10-21 11:40:03,055 | INFO | Process-57 | Number of variables: 246927
2025-10-21 11:40:03,056 | INFO | Process-57 | Number of clauses: 1476998
2025-10-21 11:40:04,037 | INFO | Process-57 | CNF written to cnf/O_n425_k221/O_n425_k221_w47.cnf
2025-10-21 11:40:04,038 | INFO | Process-57 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/O_n425_k221/O_n425_k221_w47.cnf
2025-10-21 11:40:06,532 | INFO | Process-57 | [PAINLESS] status=SAT rc=10 time=2.49s
2025-10-21 11:40:06,532 | RESULT | Process-57 | [PAINLESS] result: status=SAT time=2.49s rc=10
2025-10-21 11:40:06,533 | RESULT | Process-57 | [PAINLESS] Shortcut: SAT at width=47
2025-10-21 11:40:06,533 | RESULT | Process-57 | Time taken: 4.836328029632568 seconds
2025-10-21 11:40:06,642 | INFO | MainProcess | Found a solution 47
2025-10-21 11:40:06,643 | INFO | MainProcess | [Test k=221, w=47] Time: 4.95 seconds
2025-10-21 11:40:07,938 | INFO | Process-58 | Number of variables: 248202
2025-10-21 11:40:07,939 | INFO | Process-58 | Number of clauses: 1477061
2025-10-21 11:40:11,482 | INFO | Process-58 | CNF written to cnf/O_n425_k221/O_n425_k221_w48.cnf
2025-10-21 11:40:11,483 | INFO | Process-58 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/O_n425_k221/O_n425_k221_w48.cnf
2025-10-21 11:40:14,063 | INFO | Process-58 | [PAINLESS] status=SAT rc=10 time=2.58s
2025-10-21 11:40:14,064 | RESULT | Process-58 | [PAINLESS] result: status=SAT time=2.58s rc=10
2025-10-21 11:40:14,064 | RESULT | Process-58 | [PAINLESS] Shortcut: SAT at width=48
2025-10-21 11:40:14,064 | RESULT | Process-58 | Time taken: 7.417998790740967 seconds
2025-10-21 11:40:14,190 | INFO | MainProcess | Found a solution 48
2025-10-21 11:40:14,190 | INFO | MainProcess | [Test k=221, w=48] Time: 7.55 seconds
2025-10-21 11:40:15,592 | INFO | Process-59 | Number of variables: 249477
2025-10-21 11:40:15,592 | INFO | Process-59 | Number of clauses: 1477124
2025-10-21 11:40:16,599 | INFO | Process-59 | CNF written to cnf/O_n425_k221/O_n425_k221_w49.cnf
2025-10-21 11:40:16,600 | INFO | Process-59 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/O_n425_k221/O_n425_k221_w49.cnf
2025-10-21 11:40:19,055 | INFO | Process-59 | [PAINLESS] status=SAT rc=10 time=2.45s
2025-10-21 11:40:19,056 | RESULT | Process-59 | [PAINLESS] result: status=SAT time=2.45s rc=10
2025-10-21 11:40:19,056 | RESULT | Process-59 | [PAINLESS] Shortcut: SAT at width=49
2025-10-21 11:40:19,056 | RESULT | Process-59 | Time taken: 4.862867832183838 seconds
2025-10-21 11:40:19,194 | INFO | MainProcess | Found a solution 49
2025-10-21 11:40:19,194 | INFO | MainProcess | [Test k=221, w=49] Time: 5.0 seconds
2025-10-21 11:40:20,581 | INFO | Process-60 | Number of variables: 250752
2025-10-21 11:40:20,582 | INFO | Process-60 | Number of clauses: 1477187
2025-10-21 11:40:21,618 | INFO | Process-60 | CNF written to cnf/O_n425_k221/O_n425_k221_w50.cnf
2025-10-21 11:40:21,619 | INFO | Process-60 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/O_n425_k221/O_n425_k221_w50.cnf
2025-10-21 11:40:24,170 | INFO | Process-60 | [PAINLESS] status=SAT rc=10 time=2.55s
2025-10-21 11:40:24,171 | RESULT | Process-60 | [PAINLESS] result: status=SAT time=2.55s rc=10
2025-10-21 11:40:24,171 | RESULT | Process-60 | [PAINLESS] Shortcut: SAT at width=50
2025-10-21 11:40:24,171 | RESULT | Process-60 | Time taken: 4.974048376083374 seconds
2025-10-21 11:40:24,325 | INFO | MainProcess | Found a solution 50
2025-10-21 11:40:24,326 | INFO | MainProcess | [Test k=221, w=50] Time: 5.13 seconds
2025-10-21 11:40:25,601 | INFO | Process-61 | Number of variables: 252027
2025-10-21 11:40:25,602 | INFO | Process-61 | Number of clauses: 1477250
2025-10-21 11:40:26,619 | INFO | Process-61 | CNF written to cnf/O_n425_k221/O_n425_k221_w51.cnf
2025-10-21 11:40:26,620 | INFO | Process-61 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/O_n425_k221/O_n425_k221_w51.cnf
2025-10-21 11:40:29,389 | INFO | Process-61 | [PAINLESS] status=SAT rc=10 time=2.77s
2025-10-21 11:40:29,389 | RESULT | Process-61 | [PAINLESS] result: status=SAT time=2.77s rc=10
2025-10-21 11:40:29,389 | RESULT | Process-61 | [PAINLESS] Shortcut: SAT at width=51
2025-10-21 11:40:29,390 | RESULT | Process-61 | Time taken: 5.061650276184082 seconds
2025-10-21 11:40:29,524 | INFO | MainProcess | Found a solution 51
2025-10-21 11:40:29,525 | INFO | MainProcess | [Test k=221, w=51] Time: 5.2 seconds
2025-10-21 11:40:30,815 | INFO | Process-62 | Number of variables: 253302
2025-10-21 11:40:30,816 | INFO | Process-62 | Number of clauses: 1477313
2025-10-21 11:40:31,773 | INFO | Process-62 | CNF written to cnf/O_n425_k221/O_n425_k221_w52.cnf
2025-10-21 11:40:31,774 | INFO | Process-62 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/O_n425_k221/O_n425_k221_w52.cnf
2025-10-21 11:40:34,317 | INFO | Process-62 | [PAINLESS] status=SAT rc=10 time=2.54s
2025-10-21 11:40:34,317 | RESULT | Process-62 | [PAINLESS] result: status=SAT time=2.54s rc=10
2025-10-21 11:40:34,318 | RESULT | Process-62 | [PAINLESS] Shortcut: SAT at width=52
2025-10-21 11:40:34,318 | RESULT | Process-62 | Time taken: 4.791065216064453 seconds
2025-10-21 11:40:34,457 | INFO | MainProcess | Found a solution 52
2025-10-21 11:40:34,457 | INFO | MainProcess | [Test k=221, w=52] Time: 4.93 seconds
2025-10-21 11:40:35,787 | INFO | Process-63 | Number of variables: 254577
2025-10-21 11:40:35,788 | INFO | Process-63 | Number of clauses: 1477376
2025-10-21 11:40:36,806 | INFO | Process-63 | CNF written to cnf/O_n425_k221/O_n425_k221_w53.cnf
2025-10-21 11:40:36,807 | INFO | Process-63 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/O_n425_k221/O_n425_k221_w53.cnf
2025-10-21 11:40:39,436 | INFO | Process-63 | [PAINLESS] status=SAT rc=10 time=2.63s
2025-10-21 11:40:39,437 | RESULT | Process-63 | [PAINLESS] result: status=SAT time=2.63s rc=10
2025-10-21 11:40:39,437 | RESULT | Process-63 | [PAINLESS] Shortcut: SAT at width=53
2025-10-21 11:40:39,437 | RESULT | Process-63 | Time taken: 4.977468967437744 seconds
2025-10-21 11:40:39,559 | INFO | MainProcess | Found a solution 53
2025-10-21 11:40:39,560 | INFO | MainProcess | [Test k=221, w=53] Time: 5.1 seconds
2025-10-21 11:40:40,735 | INFO | Process-64 | Number of variables: 255852
2025-10-21 11:40:40,736 | INFO | Process-64 | Number of clauses: 1477572
2025-10-21 11:40:41,727 | INFO | Process-64 | CNF written to cnf/O_n425_k221/O_n425_k221_w54.cnf
2025-10-21 11:40:41,728 | INFO | Process-64 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/O_n425_k221/O_n425_k221_w54.cnf
2025-10-21 11:40:47,450 | INFO | Process-64 | [PAINLESS] status=SAT rc=10 time=5.72s
2025-10-21 11:40:47,450 | RESULT | Process-64 | [PAINLESS] result: status=SAT time=5.72s rc=10
2025-10-21 11:40:47,451 | RESULT | Process-64 | [PAINLESS] Shortcut: SAT at width=54
2025-10-21 11:40:47,451 | RESULT | Process-64 | Time taken: 7.887051820755005 seconds
2025-10-21 11:40:47,578 | INFO | MainProcess | Found a solution 54
2025-10-21 11:40:47,579 | INFO | MainProcess | [Test k=221, w=54] Time: 8.02 seconds
2025-10-21 11:40:49,060 | INFO | Process-65 | Number of variables: 257127
2025-10-21 11:40:49,061 | INFO | Process-65 | Number of clauses: 1477596
2025-10-21 11:40:50,083 | INFO | Process-65 | CNF written to cnf/O_n425_k221/O_n425_k221_w55.cnf
2025-10-21 11:40:50,084 | INFO | Process-65 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/O_n425_k221/O_n425_k221_w55.cnf
2025-10-21 11:40:52,893 | INFO | Process-65 | [PAINLESS] status=SAT rc=10 time=2.81s
2025-10-21 11:40:52,894 | RESULT | Process-65 | [PAINLESS] result: status=SAT time=2.81s rc=10
2025-10-21 11:40:52,894 | RESULT | Process-65 | [PAINLESS] Shortcut: SAT at width=55
2025-10-21 11:40:52,895 | RESULT | Process-65 | Time taken: 5.3100199699401855 seconds
2025-10-21 11:40:53,050 | INFO | MainProcess | Found a solution 55
2025-10-21 11:40:53,051 | INFO | MainProcess | [Test k=221, w=55] Time: 5.47 seconds
2025-10-21 11:40:54,413 | INFO | Process-66 | Number of variables: 234601
2025-10-21 11:40:54,414 | INFO | Process-66 | Number of clauses: 1388003
2025-10-21 11:40:55,378 | INFO | Process-66 | CNF written to cnf/O_n425_k221/O_n425_k221_w56.cnf
2025-10-21 11:40:55,379 | INFO | Process-66 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/O_n425_k221/O_n425_k221_w56.cnf
2025-10-21 11:40:57,804 | INFO | Process-66 | [PAINLESS] status=SAT rc=10 time=2.43s
2025-10-21 11:40:57,805 | RESULT | Process-66 | [PAINLESS] result: status=SAT time=2.43s rc=10
2025-10-21 11:40:57,805 | RESULT | Process-66 | [PAINLESS] Shortcut: SAT at width=56
2025-10-21 11:40:57,806 | RESULT | Process-66 | Time taken: 4.75049352645874 seconds
2025-10-21 11:40:57,939 | INFO | MainProcess | Found a solution 56
2025-10-21 11:40:57,939 | INFO | MainProcess | [Test k=221, w=56] Time: 4.89 seconds
2025-10-21 11:40:59,171 | INFO | Process-67 | Number of variables: 235451
2025-10-21 11:40:59,172 | INFO | Process-67 | Number of clauses: 1386361
2025-10-21 11:41:00,017 | INFO | Process-67 | CNF written to cnf/O_n425_k221/O_n425_k221_w57.cnf
2025-10-21 11:41:00,018 | INFO | Process-67 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/O_n425_k221/O_n425_k221_w57.cnf
2025-10-21 11:41:02,486 | INFO | Process-67 | [PAINLESS] status=SAT rc=10 time=2.47s
2025-10-21 11:41:02,487 | RESULT | Process-67 | [PAINLESS] result: status=SAT time=2.47s rc=10
2025-10-21 11:41:02,487 | RESULT | Process-67 | [PAINLESS] Shortcut: SAT at width=57
2025-10-21 11:41:02,488 | RESULT | Process-67 | Time taken: 4.545113801956177 seconds
2025-10-21 11:41:02,614 | INFO | MainProcess | Found a solution 57
2025-10-21 11:41:02,615 | INFO | MainProcess | [Test k=221, w=57] Time: 4.67 seconds
2025-10-21 11:41:03,894 | INFO | Process-68 | Number of variables: 236301
2025-10-21 11:41:03,895 | INFO | Process-68 | Number of clauses: 1384719
2025-10-21 11:41:04,779 | INFO | Process-68 | CNF written to cnf/O_n425_k221/O_n425_k221_w58.cnf
2025-10-21 11:41:04,780 | INFO | Process-68 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/O_n425_k221/O_n425_k221_w58.cnf
2025-10-21 11:41:07,199 | INFO | Process-68 | [PAINLESS] status=SAT rc=10 time=2.42s
2025-10-21 11:41:07,200 | RESULT | Process-68 | [PAINLESS] result: status=SAT time=2.42s rc=10
2025-10-21 11:41:07,200 | RESULT | Process-68 | [PAINLESS] Shortcut: SAT at width=58
2025-10-21 11:41:07,201 | RESULT | Process-68 | Time taken: 4.583734512329102 seconds
2025-10-21 11:41:07,324 | INFO | MainProcess | Found a solution 58
2025-10-21 11:41:07,324 | INFO | MainProcess | [Test k=221, w=58] Time: 4.71 seconds
2025-10-21 11:41:08,628 | INFO | Process-69 | Number of variables: 237151
2025-10-21 11:41:08,629 | INFO | Process-69 | Number of clauses: 1383077
2025-10-21 11:41:09,586 | INFO | Process-69 | CNF written to cnf/O_n425_k221/O_n425_k221_w59.cnf
2025-10-21 11:41:09,587 | INFO | Process-69 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/O_n425_k221/O_n425_k221_w59.cnf
2025-10-21 11:41:12,222 | INFO | Process-69 | [PAINLESS] status=SAT rc=10 time=2.64s
2025-10-21 11:41:12,223 | RESULT | Process-69 | [PAINLESS] result: status=SAT time=2.64s rc=10
2025-10-21 11:41:12,223 | RESULT | Process-69 | [PAINLESS] Shortcut: SAT at width=59
2025-10-21 11:41:12,223 | RESULT | Process-69 | Time taken: 4.89543890953064 seconds
2025-10-21 11:41:12,384 | INFO | MainProcess | Found a solution 59
2025-10-21 11:41:12,385 | INFO | MainProcess | [Test k=221, w=59] Time: 5.06 seconds
2025-10-21 11:41:13,559 | INFO | Process-70 | Number of variables: 238001
2025-10-21 11:41:13,559 | INFO | Process-70 | Number of clauses: 1381435
2025-10-21 11:41:14,421 | INFO | Process-70 | CNF written to cnf/O_n425_k221/O_n425_k221_w60.cnf
2025-10-21 11:41:14,422 | INFO | Process-70 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/O_n425_k221/O_n425_k221_w60.cnf
2025-10-21 11:41:16,979 | INFO | Process-70 | [PAINLESS] status=SAT rc=10 time=2.56s
2025-10-21 11:41:16,979 | RESULT | Process-70 | [PAINLESS] result: status=SAT time=2.56s rc=10
2025-10-21 11:41:16,980 | RESULT | Process-70 | [PAINLESS] Shortcut: SAT at width=60
2025-10-21 11:41:16,980 | RESULT | Process-70 | Time taken: 4.592224359512329 seconds
2025-10-21 11:41:17,089 | INFO | MainProcess | Found a solution 60
2025-10-21 11:41:17,089 | INFO | MainProcess | [Test k=221, w=60] Time: 4.7 seconds
2025-10-21 11:41:21,078 | INFO | Process-71 | Number of variables: 238851
2025-10-21 11:41:21,078 | INFO | Process-71 | Number of clauses: 1379793
2025-10-21 11:41:22,004 | INFO | Process-71 | CNF written to cnf/O_n425_k221/O_n425_k221_w61.cnf
2025-10-21 11:41:22,005 | INFO | Process-71 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/O_n425_k221/O_n425_k221_w61.cnf
2025-10-21 11:41:24,900 | INFO | Process-71 | [PAINLESS] status=SAT rc=10 time=2.90s
2025-10-21 11:41:24,901 | RESULT | Process-71 | [PAINLESS] result: status=SAT time=2.90s rc=10
2025-10-21 11:41:24,901 | RESULT | Process-71 | [PAINLESS] Shortcut: SAT at width=61
2025-10-21 11:41:24,901 | RESULT | Process-71 | Time taken: 7.8092896938323975 seconds
2025-10-21 11:41:25,015 | INFO | MainProcess | Found a solution 61
2025-10-21 11:41:25,016 | INFO | MainProcess | [Test k=221, w=61] Time: 7.93 seconds
2025-10-21 11:41:26,303 | INFO | Process-72 | Number of variables: 239701
2025-10-21 11:41:26,304 | INFO | Process-72 | Number of clauses: 1378151
2025-10-21 11:41:27,269 | INFO | Process-72 | CNF written to cnf/O_n425_k221/O_n425_k221_w62.cnf
2025-10-21 11:41:27,270 | INFO | Process-72 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/O_n425_k221/O_n425_k221_w62.cnf
2025-10-21 11:41:30,075 | INFO | Process-72 | [PAINLESS] status=SAT rc=10 time=2.80s
2025-10-21 11:41:30,075 | RESULT | Process-72 | [PAINLESS] result: status=SAT time=2.80s rc=10
2025-10-21 11:41:30,075 | RESULT | Process-72 | [PAINLESS] Shortcut: SAT at width=62
2025-10-21 11:41:30,076 | RESULT | Process-72 | Time taken: 5.056379556655884 seconds
2025-10-21 11:41:30,185 | INFO | MainProcess | Found a solution 62
2025-10-21 11:41:30,185 | INFO | MainProcess | [Test k=221, w=62] Time: 5.17 seconds
2025-10-21 11:41:31,448 | INFO | Process-73 | Number of variables: 240551
2025-10-21 11:41:31,449 | INFO | Process-73 | Number of clauses: 1376509
2025-10-21 11:41:32,440 | INFO | Process-73 | CNF written to cnf/O_n425_k221/O_n425_k221_w63.cnf
2025-10-21 11:41:32,441 | INFO | Process-73 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/O_n425_k221/O_n425_k221_w63.cnf
2025-10-21 11:41:35,465 | INFO | Process-73 | [PAINLESS] status=SAT rc=10 time=3.02s
2025-10-21 11:41:35,466 | RESULT | Process-73 | [PAINLESS] result: status=SAT time=3.02s rc=10
2025-10-21 11:41:35,466 | RESULT | Process-73 | [PAINLESS] Shortcut: SAT at width=63
2025-10-21 11:41:35,466 | RESULT | Process-73 | Time taken: 5.278724193572998 seconds
2025-10-21 11:41:35,581 | INFO | MainProcess | Found a solution 63
2025-10-21 11:41:35,581 | INFO | MainProcess | [Test k=221, w=63] Time: 5.4 seconds
2025-10-21 11:41:36,901 | INFO | Process-74 | Number of variables: 241401
2025-10-21 11:41:36,902 | INFO | Process-74 | Number of clauses: 1374867
2025-10-21 11:41:37,827 | INFO | Process-74 | CNF written to cnf/O_n425_k221/O_n425_k221_w64.cnf
2025-10-21 11:41:37,828 | INFO | Process-74 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/O_n425_k221/O_n425_k221_w64.cnf
2025-10-21 11:41:40,967 | INFO | Process-74 | [PAINLESS] status=SAT rc=10 time=3.14s
2025-10-21 11:41:40,967 | RESULT | Process-74 | [PAINLESS] result: status=SAT time=3.14s rc=10
2025-10-21 11:41:40,967 | RESULT | Process-74 | [PAINLESS] Shortcut: SAT at width=64
2025-10-21 11:41:40,968 | RESULT | Process-74 | Time taken: 5.382983207702637 seconds
2025-10-21 11:41:41,099 | INFO | MainProcess | Found a solution 64
2025-10-21 11:41:41,099 | INFO | MainProcess | [Test k=221, w=64] Time: 5.52 seconds
2025-10-21 11:41:42,619 | INFO | Process-75 | Number of variables: 242251
2025-10-21 11:41:42,620 | INFO | Process-75 | Number of clauses: 1373225
2025-10-21 11:41:43,565 | INFO | Process-75 | CNF written to cnf/O_n425_k221/O_n425_k221_w65.cnf
2025-10-21 11:41:43,566 | INFO | Process-75 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/O_n425_k221/O_n425_k221_w65.cnf
2025-10-21 11:42:01,192 | INFO | Process-75 | [PAINLESS] status=SAT rc=10 time=17.63s
2025-10-21 11:42:01,193 | RESULT | Process-75 | [PAINLESS] result: status=SAT time=17.63s rc=10
2025-10-21 11:42:01,193 | RESULT | Process-75 | [PAINLESS] Shortcut: SAT at width=65
2025-10-21 11:42:01,193 | RESULT | Process-75 | Time taken: 20.090283155441284 seconds
2025-10-21 11:42:01,308 | INFO | MainProcess | Found a solution 65
2025-10-21 11:42:01,309 | INFO | MainProcess | [Test k=221, w=65] Time: 20.21 seconds
2025-10-21 11:42:02,654 | INFO | Process-76 | Number of variables: 243101
2025-10-21 11:42:02,655 | INFO | Process-76 | Number of clauses: 1371583
2025-10-21 11:42:03,682 | INFO | Process-76 | CNF written to cnf/O_n425_k221/O_n425_k221_w66.cnf
2025-10-21 11:42:03,687 | INFO | Process-76 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/O_n425_k221/O_n425_k221_w66.cnf
2025-10-21 11:42:09,668 | INFO | Process-76 | [PAINLESS] status=SAT rc=10 time=5.98s
2025-10-21 11:42:09,669 | RESULT | Process-76 | [PAINLESS] result: status=SAT time=5.98s rc=10
2025-10-21 11:42:09,669 | RESULT | Process-76 | [PAINLESS] Shortcut: SAT at width=66
2025-10-21 11:42:09,669 | RESULT | Process-76 | Time taken: 8.355828046798706 seconds
2025-10-21 11:42:09,796 | INFO | MainProcess | Found a solution 66
2025-10-21 11:42:09,797 | INFO | MainProcess | [Test k=221, w=66] Time: 8.49 seconds
2025-10-21 11:42:10,979 | INFO | Process-77 | Number of variables: 243951
2025-10-21 11:42:10,980 | INFO | Process-77 | Number of clauses: 1369941
2025-10-21 11:42:11,882 | INFO | Process-77 | CNF written to cnf/O_n425_k221/O_n425_k221_w67.cnf
2025-10-21 11:42:11,883 | INFO | Process-77 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/O_n425_k221/O_n425_k221_w67.cnf
2025-10-21 11:42:20,644 | INFO | Process-77 | [PAINLESS] status=SAT rc=10 time=8.76s
2025-10-21 11:42:20,645 | RESULT | Process-77 | [PAINLESS] result: status=SAT time=8.76s rc=10
2025-10-21 11:42:20,645 | RESULT | Process-77 | [PAINLESS] Shortcut: SAT at width=67
2025-10-21 11:42:20,645 | RESULT | Process-77 | Time taken: 10.844294309616089 seconds
2025-10-21 11:42:20,771 | INFO | MainProcess | Found a solution 67
2025-10-21 11:42:20,771 | INFO | MainProcess | [Test k=221, w=67] Time: 10.97 seconds
2025-10-21 11:42:21,961 | INFO | Process-78 | Number of variables: 244801
2025-10-21 11:42:21,962 | INFO | Process-78 | Number of clauses: 1368299
2025-10-21 11:42:22,930 | INFO | Process-78 | CNF written to cnf/O_n425_k221/O_n425_k221_w68.cnf
2025-10-21 11:42:22,932 | INFO | Process-78 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/O_n425_k221/O_n425_k221_w68.cnf
2025-10-21 11:42:45,853 | INFO | Process-78 | [PAINLESS] status=SAT rc=10 time=22.92s
2025-10-21 11:42:45,854 | RESULT | Process-78 | [PAINLESS] result: status=SAT time=22.92s rc=10
2025-10-21 11:42:45,854 | RESULT | Process-78 | [PAINLESS] Shortcut: SAT at width=68
